query,title,url,snippet,creation_date,modified_date,display_link,rank
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Uber - 2023 Proxy Statement,https://s23.q4cdn.com/407969754/files/doc_financials/2023/Stockholders2023/final-2023-proxy.pdf,"Mar 28, 2023 ... • Oversees the Company's ESG matters, including receiving reports from management on environmental sustainability efforts and corporate ...",2023-03-28,2023-03-28,s23.q4cdn.com,15
"Iteris, Inc. Sustainability Report 2023 filetype:pdf site:iterisinc.gcs-web.com",Investor Presentation,https://iterisinc.gcs-web.com/static-files/cc144463-3cfb-47dd-95d5-70c19a344833,"Sep 30, 2023 ... © 2024 Iteris, Inc. All rights reserved ... condition is contained in our Annual Report ... Revenues from 2023 to 2027 (mid-point). * Excludes any ...",2024-01-02,2024-01-02,iterisinc.gcs-web.com,1
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,The Evolving ESG Landscape: How JPMorgan Chase is Navigating ...,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/events/2024/the-evolving-esg-landscape/jpm-2024-esg-report-event-transcript.pdf,"Apr 17, 2024 ... ... 2023 ESG Report ... Global Head of Sustainability Policy and Regulation, JPMorgan Chase & Co. ... statements can be found in JPMorgan Chase & Co.",2024-04-24,2024-04-24,www.jpmorganchase.com,1
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,JPMorgan Chase Annual Sustainable Bond Report,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/sustainable-bond-annual-report-2023.pdf,"Apr 5, 2024 ... It excludes the three bonds issued under our July 2020 Framework. Sustainable Asset Portfolio as of November 30, 2023. SUMMARY ALLOCATION OF NET ...",2024-04-19,2024-04-29,www.jpmorganchase.com,2
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,Our Approach to Our Sustainable Development Target,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-sdt-approach-2024.pdf,"At JPMorgan Chase & Co. (together with its subsidiaries, “JPMorgan Chase”,. “we” or “the firm”), we believe that financial institutions can help ...",2024-04-12,2024-04-16,www.jpmorganchase.com,3
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,2023 Environmental Social Governance Report,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2023.pdf,"Apr 17, 2024 ... JPMorgan Chase & Co. provides financial services for individuals and industries across geographies — regardless of political, social.",2024-04-11,2024-04-29,www.jpmorganchase.com,4
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,Annual Meeting of Shareholders Proxy Statement 2024,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/proxy-statement2024.pdf,"Apr 8, 2024 ... Forward-looking statements provide JPMorgan Chase & Co. ... Statements in the 2023 Annual Report on ... 2023 Form 10-K: JPMorgan Chase & Co.'s ...",2024-04-05,2024-04-06,www.jpmorganchase.com,5
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,2023 Annual Report,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/annualreport-2023.pdf,"Apr 8, 2024 ... Information about JPMorgan Chase & Co. is available at jpmorganchase.com. Page 3. 2023 Highlights. CORPORATE & INVESTMENT BANK. Generated $14 ...",2024-03-27,2024-04-16,www.jpmorganchase.com,6
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,JPMorgan Chase & Co.,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/quarterly-earnings/2023/4th-quarter/corp-10k-2023.pdf,"Dec 31, 2023 ... ... reporting company, or an emerging growth company. ... For management reporting purposes, JPMorgan Chase's ... On May 1, 2023, JPMorgan Chase ...",2024-02-16,2024-02-16,www.jpmorganchase.com,7
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,JPMorgan Chase & Co. Supplier Code of Conduct,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/Supplier-Code-of-Conduct.pdf,"May 1, 2023 ... Suppliers must promptly report any violations or suspected violations that relate to the firm through either the JPMC Conduct Hotline or to ...",2024-02-06,2024-02-06,www.jpmorganchase.com,8
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,2023 Climate Report,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/Climate-Report-2023.pdf,Climate. Report. 2023. Page 2. A NOTE ON OUR BUSINESS. JPMorgan Chase & Co. provides financial services for individuals and industries across geographies ...,2023-11-07,2023-11-16,www.jpmorganchase.com,9
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,ESG 2022 Data Tables | JPMorgan Chase,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/esg-2022-data-tables.pdf,"These data tables reflect JPMorgan Chase's disclosures of key environmental, social, and governance metrics in the Firm's. 2022 ESG Report. Please refer to the ...",2023-10-03,2023-10-17,www.jpmorganchase.com,10
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,"0BSustainability Strategies: Development Finance, Operational ...",https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/events/2023/council-of-institutional-investors-fall-conference-next-frontiers-in-governance/jpm-september-2023-sustainability-strategies-event.pdf,"Sep 7, 2023 ... Head of Corporate Responsibility, JPMorgan Chase & Co. Panel participants. Faheen Allibhoy. Head of the JPM Development Finance Institute. Tanya ...",2023-09-15,2023-09-15,www.jpmorganchase.com,11
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,2022 Environmental Data | JPMorgan Chase,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/esg-environmental-data-table.pdf,"Jun 1, 2023 ... To: Stakeholders of JP Morgan Chase & Co. Apex Companies LLC, (Apex) was engaged to conduct an independent assurance of the greenhouse gas (GHG).",2023-06-12,2023-06-12,www.jpmorganchase.com,12
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,carbon-market-principles.pdf,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/carbon-market-principles.pdf,"For more information, see our most recent. Environmental, Social and Governance Report and our. Climate Report, available on our website. ... ©2023 JPMorgan Chase ...",2023-05-18,2023-05-22,www.jpmorganchase.com,13
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,"Environmental Social Governance Report: Diversity, Equity ...",https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2022-dei-human-capital-feature.pdf,"JPMorgan Chase DEI executives participate at the Firm's 2022 Leadership Day, New York, New York. 3. MESSAGE FROM THE GLOBAL. HEAD OF HUMAN RESOURCES. COMPANY AT ...",2023-04-20,2023-05-04,www.jpmorganchase.com,14
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,2022 Environmental Social Governance Report,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2022.pdf,"Apr 19, 2023 ... Chairman & CEO, JPMorgan Chase & Co. April 2023. 2. INTRODUCTION. Message from Our Chairman. Company at a Glance.",2023-04-12,2023-04-18,www.jpmorganchase.com,15
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,Annual Meeting of Shareholders Proxy Statement 2023,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/proxy-statement2023.pdf,"sustainability, climate risk management and ESG-related ... chase-and-co/documents/Climate-Report-2022.pdf ... © 2023 JPMorgan Chase & Co. All rights reserved ...",2023-03-30,2023-04-03,www.jpmorganchase.com,16
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,"THE BUSINESS OF CLIMATE: OPPORTUNITES, RISKS AND ...",https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/events/2023/the-business-of-climate-opportunities-risk-and-targets-at-jpmc/the-business-of-climate-feb-23-2023.pdf,"Feb 23, 2023 ... In 2023, not only will we set ... JPMorgan Chase as the Firm's new Global Head of Sustainability, ... statements can be found in JPMorgan Chase & Co ...",2023-03-03,2023-03-03,www.jpmorganchase.com,17
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,10-K Doc & Exhibits-2023-02-21-13-11,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/quarterly-earnings/2022/4th-quarter/corp-10k-2022.pdf,"Feb 21, 2023 ... JPMorgan Chase & Co. (“JPMorgan Chase” or ... For management reporting purposes, JPMorgan Chase's ... sustainability-related initiatives. In ...",2023-02-21,2023-02-21,www.jpmorganchase.com,18
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchase.com,Annual Report 2022 | JPMorgan Chase,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/investor-relations/documents/annualreport-2022.pdf,"Apr 4, 2023 ... Page 1. Creating. Possibility. Annual. Report ... Information about JPMorgan Chase & Co. is available at jpmorganchase.com. ... 2023, spending has ...",2023-02-21,2023-04-04,www.jpmorganchase.com,19
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,Form 10-Q for Jpmorgan Chase CO filed 05/01/2024,https://jpmorganchaseco.gcs-web.com/static-files/3bcd855f-dc73-4c11-83c6-b46c496a45ea,"May 1, 2024 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ...",2024-05-01,2024-05-01,jpmorganchaseco.gcs-web.com,1
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,JPMorgan Chase & Co.,https://jpmorganchaseco.gcs-web.com/static-files/f58174a1-0c32-4f8e-8a4b-985c8d8bc92f,"Jun 30, 2023 ... (“JPMorgan Chase” or the “Firm”) for the second quarter of 2023. This Quarterly Report on Form 10-Q for the second quarter of. 2023 (“Form 10 ...",2023-08-03,2023-08-03,jpmorganchaseco.gcs-web.com,2
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,Form 10-Q for Jpmorgan Chase CO filed 05/03/2023,https://jpmorganchaseco.gcs-web.com/static-files/758194b3-a25e-4dd8-a2d1-04309c249db5,"May 3, 2023 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ...",2023-05-03,,jpmorganchaseco.gcs-web.com,3
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,EMEA Remuneration Policy Disclosure,https://jpmorganchaseco.gcs-web.com/static-files/bbc8883e-38ff-4d21-8f8b-1f2fb6d33752,"Apr 28, 2023 ... Pillar 3 Annual Disclosure Report ... In this document, the terms ""J.P. Morgan"" or “Firm” refers to the J.P. Morgan Chase & Co. ... 2023, with no ...",2023-04-28,2023-04-28,jpmorganchaseco.gcs-web.com,4
JPMorgan Chase & Co. Sustainability Report 2023 filetype:pdf site:jpmorganchaseco.gcs-web.com,Form 10-K for Jpmorgan Chase CO filed 02/21/2023,https://jpmorganchaseco.gcs-web.com/static-files/57c2ed73-8a15-47c2-94f0-e9e29ca87e2c,"Feb 21, 2023 ... ... jpmorganchase.com/ir. Information on the Firm's website is not incorporated by reference into this Annual. Report on Form 10-K for the year ...",2023-02-21,2023-02-21,jpmorganchaseco.gcs-web.com,5
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:investors.kennametal.com","FY23 Environmental, Social and Governance Report",https://investors.kennametal.com/static-files/2f624bae-e4d0-4c2b-9582-5604b992a55a,"TYING ANNUAL INCENTIVE PLAN TO ESG GOALS. In fiscal 2023, Kennametal's AIP, which is based on the Company's achievement of short-term financial and strategic ...",2023-09-06,2023-09-07,investors.kennametal.com,1
"Kennametal, Inc. Sustainability Report 2023 filetype:pdf site:kennametal.com","FY23 Environmental, Social and Governance Report",https://investors.kennametal.com/static-files/2f624bae-e4d0-4c2b-9582-5604b992a55a,"TYING ANNUAL INCENTIVE PLAN TO ESG GOALS. In fiscal 2023, Kennametal's AIP, which is based on the Company's achievement of short-term financial and strategic ...",2023-09-06,2023-09-07,investors.kennametal.com,1
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Registration Document,https://www.kbn.com/contentassets/3499dde0c6e042ad83ec07f8dde2316c/registration-document---kommunalbanken-as---dated-13.05.2024.pdf,"May 13, 2024 ... ... sustainability strategy, could result in ... Kommunalbanken AS confirms that, to the best ... following pages of the 2023 Annual Report of the ...",2024-05-08,2024-05-13,www.kbn.com,1
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Report on the remuneration of KBN's senior executives in 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/lederlonnsrapport/lonnsrapport-2023-engelsk.pdf,"... 2023. The salary report for 2022 was considered by KBN's Annual General Meeting on 21 June 2023. The report was duly noted by the Meeting, with no need for ...",2024-04-26,2024-04-26,www.kbn.com,2
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,criteria-document.pdf,https://www.kbn.com/globalassets/dokumenter/gronne-lan/criteria-document.pdf,"Apr 15, 2024 ... Kommunalbanken Norway (KBN) ... able to confirm that the environmental impact we report from projects is accurate. ... With effect from 1 January ...",2024-04-15,2024-04-15,www.kbn.com,3
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,KBN Green Bond Framework 2024,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/kbn-green-bond-framework-2024.pdf,"Kommunalbanken AS (“KBN”) is among the largest financial ... Sustainability and Sustainability-Linked. Bonds ... 4), 5) Annual Report (2023) · 6) KBN 2024-2026 ...",2024-04-12,2024-04-12,www.kbn.com,4
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Annual Report 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/arsrapport/kbn-annual-report-2023.pdf,"Mar 14, 2024 ... Annual Report 2023 | Sustainability. 75. Page 76. The Board of Directors' Report 2023. KBN's activities in 2023. Kommunalbanken AS (hereinafter ...",2024-03-15,2024-03-15,www.kbn.com,5
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Impact Report,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/kbn-impact-report-2023.pdf,"Mar 14, 2024 ... Kommunalbanken Norway (KBN) is a fully state-owned company, and our mandate is to provide the local government.",2024-03-13,2024-03-13,www.kbn.com,6
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,NPSI Position Paper on Green Bonds Impact Reporting 2024,https://www.kbn.com/globalassets/dokumenter/funding/green-bond-documents/npsi_position_paper_2024.pdf,"This document has been developed as a practical guide on impact reporting for Nordic public sector green bond issuers. For this reason, a certain level of ...",2024-03-12,2024-03-15,www.kbn.com,7
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,THE NORWEGIAN AGENCY,https://www.kbn.com/globalassets/dokumenter/funding/investor-presentation/kbn-investor-presentation---nov-23-website.pdf,"Nov 27, 2023 ... ▫ From 1998 to Q2 2023, the Fund's actual average net annual real ... «Kommunalbanken's ESG reporting is assessed ... the Annual Report and ...",2023-11-15,2023-11-15,www.kbn.com,8
Kommunalbanken AS Sustainability Report 2023 filetype:pdf site:kbn.com,Report for 2nd quarter 2023,https://www.kbn.com/globalassets/dokumenter/finansielle-rapporter/q2/kbn-quarterly-report-q2-2023.pdf,"Aug 10, 2023 ... KBN has a strong market position and seeks to use this to promote sustainable communities. We are committed to ensuring municipalities make ...",2023-08-21,2023-08-21,www.kbn.com,9
