query,title,label,url,snippet,creation_date,modified_date
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Quarterly Shareholder Letter,,https://hd.egain.com/corporate/egain-shareholder-letter-q124.pdf,"detailed from time to time in eGain's public filings, including eGain's annual report on Form 10-K filed on September 14, 2023 and subsequent reports filedÂ ...",2023-11-14,2023-11-14
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Connect More Dots,,https://hd.egain.com/corporate/egain-investor-presentation-q1fy24.pdf,economic environment; risks that ... eGain's annual report on Form 10-K for the fiscal year ... Using 1QFY24's $0.48 EPS run rate. Page 27. Â© 2023 eGain CorporationÂ ...,2023-11-14,2023-11-14
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Connect More Dots,,https://hd.egain.com/corporate/egain-investor-presentation-q4fy23.pdf,"Sep 14, 2023 ... ... eGain's public filings, including. eGain's annual report on Form 10-K for the fiscal year ended June 30, 2023 and subsequent reports filedÂ ...",2023-09-14,2023-09-14
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,DEF 14A - 07/27/2023 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0001539497-23-001309/0001539497-23-001309.pdf,"Jul 27, 2023 ... ... environmental impact of the proxy process, shareholders will not automatically receive paper copies of our proxy statement and annual report.",2023-07-27,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-K - 06/06/2023 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000013/0000709283-23-000013.pdf,"Jun 6, 2023 ... ... Environmental, Social ... control over financial reporting as of March 31, 2023 ... 1) I have reviewed this Annual Report on Form 10-K of QuantumÂ ...",2023-06-06,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,SD - 05/31/2023 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000011/0000709283-23-000011.pdf,"May 31, 2023 ... Date: May 29, 2023. Page ... This conflict minerals report for Quantum Corporation (Quantum ... Guoda Safina High-Tech Environmental Refinery Co.,Â ...",2023-05-31,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-K - 06/08/2022 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-22-000019/0000709283-22-000019.pdf,"Jun 8, 2022 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the.",2022-06-08,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,QUANTUM CORPORATION,,https://investors.quantum.com/financial-information/sec-filings/content/0001193125-19-214070/0001193125-19-214070.pdf,"Aug 6, 2019 ... This Annual Report on Form 10-K, including ... environment. Our software-defined approach to ... 2023. Borrowings under the Amended PNCÂ ...",2021-03-12,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-Q - 08/04/2022 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-22-000034/0000709283-22-000034.pdf,"Aug 4, 2022 ... ... environment. The Company works closely with a broad ... Company's most recent Annual Report on Form 10-K. ... 2023. $. 3,404. 2024. 3,417. 2025.",2022-08-04,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://investors.quantum.com/financial-information/sec-filings/content/0001628280-20-000682/0001628280-20-000682.pdf,"Dec 31, 2019 ... 2023. 2,443. 2024. 2,327. Thereafter. 4,819. Total ... Quantum Corporation (â€œQuantumâ€, the â€œCompany ... Report of Quantum. Corporation, on Form 10-QÂ ...",2021-03-12,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-Q - 11/02/2022 - Quantum Corporation,,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-22-000048/0000709283-22-000048.pdf,"Nov 2, 2022 ... ... environment. The Company works closely ... 2023, and also setting a number of pretrial deadlines. ... Report of Quantum Corporation, on Form 10-QÂ ...",2022-11-02,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,QUANTUM CORPORATION,,https://investors.quantum.com/financial-information/sec-filings/content/0001193125-19-214079/0001193125-19-214079.pdf,"Jun 30, 2019 ... namespace view of the entire data environment. ... 2023. A portion of the proceeds from the ... Report of Quantum Corporation, on Form 10-QÂ ...",2021-03-12,
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://investors.quantum.com/financial-information/sec-filings/content/0001628280-19-013333/0001628280-19-013333.pdf,"Sep 30, 2019 ... Quantum Corporation (â€œQuantumâ€, the â€œCompany ... The TCW Warrants are exercisable until August 31, 2023. ... Report of Quantum. Corporation, on FormÂ ...",2021-03-12,
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,Chesapeake Utilities Corporation 2022 Sustainability Report,1.0,https://www.chpk.com/wp-content/uploads/2023/05/CUC22-124_SustainabilityReport_R38b_ADA.pdf,"And in early. 2023, we broke ground on our first full-scale RNG production facility, utilizing dairy waste, at the Full. Circle Dairy farm in Madison County,Â ...",2023-10-09,2023-10-09
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,Q2 Earnings Release,,https://www.chpk.com/wp-content/uploads/2023/08/CPK-Q2-2023-Earnings-Release.pdf,"Aug 3, 2023 ... Sustainability Initiatives. In May 2023, Chesapeake Utilities published its most recent sustainability report, and the Company continues toÂ ...",2023-08-03,2023-08-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,Safety and Reliability Report,,https://www.chpk.com/wp-content/uploads/2024/04/2023-Safety-and-Reliability-Report.pdf,"Apr 16, 2024 ... CHESAPEAKE UTILITIES CORPORATION | 2023 SAFETY AND RELIABILITY REPORT ... Chesapeake Utilities' 2022 Sustainability Report ... Annual. Report onÂ ...",2024-04-16,2024-04-16
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,2022 Annual Report - Chesapeake Utilities Corporation,,https://www.chpk.com/wp-content/uploads/2023/04/2022-CUC-Annual-Report-.pdf,"in our Sustainability Report. The report outlined ... The number of shares of Chesapeake Utilities Corporation's common stock outstanding as of February 17, 2023Â ...",2023-03-31,2023-04-21
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,Exhibit 99-PR Q3 2023,,https://investor.chpk.com/static-files/72e59527-92c7-4ddf-b070-dd5b8f9611a2,"Nov 2, 2023 ... Sustainability Initiatives. In May 2023, Chesapeake Utilities published its most recent sustainability report, and the Company continues toÂ ...",2023-11-02,2023-11-02
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,CHESAPEAKE UTILITIES CORPORATION REPORTS FIRST ...,,https://chpk.com/wp-content/uploads/2022/05/CPK-Q1-2022-Earnings-Release.pdf,"May 3, 2022 ... Chesapeake Utilities Corporation offer sustainable energy solutions through its natural gas transmission and distribution, electricityÂ ...",2022-05-03,2022-05-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,Exhibit 99-PR Q1 2023,,https://investor.chpk.com/static-files/8fe996c4-d896-478b-bb6b-6747f1f3a97c,"May 3, 2023 ... In February 2022, Chesapeake Utilities published its inaugural sustainability report, and is actively working ... Chesapeake Utilities CorporationÂ ...",2023-05-03,2023-05-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,CPK - Q3 2022 Earnings Release,,https://chpk.com/wp-content/uploads/2022/11/CPK-Q3-2022-Earnings-Release.pdf,"Nov 2, 2022 ... Chesapeake Utilities Corporation offers sustainable energy solutions through its natural gas transmission and distribution, electricityÂ ...",2022-11-02,2022-11-02
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,CPK 12.31.2018 10-K Annual Report,,https://chpk.com/wp-content/uploads/AR_2018_CPK_Annual_Report.pdf,"Dec 31, 2018 ... Chesapeake Utilities Corporation | 2018 Annual Report. OUR COMMITMENT TO SUSTAINABILITY. Eric Mays, Director, Marketing, explains the benefitsÂ ...",2019-03-08,2019-03-25
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:chpk.com,CHESAPEAKE UTILITIES CORPORATION REPORTS THIRD ...,,https://investor.chpk.com/static-files/7875901f-f226-4ee4-b702-f161e8b40852,"Nov 3, 2021 ... CHESAPEAKE UTILITIES CORPORATION REPORTS ... â€¢ Completed construction of the Company's first Renewable Natural Gas transportation ... 2023. In JuneÂ ...",2021-11-03,2021-11-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Exhibit 99-PR Q3 2023,,https://investor.chpk.com/static-files/72e59527-92c7-4ddf-b070-dd5b8f9611a2,"Nov 2, 2023 ... Sustainability Initiatives. In May 2023, Chesapeake Utilities published its most recent sustainability report, and the Company continues toÂ ...",2023-11-02,2023-11-02
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Exhibit 99-PR Q1 2023,,https://investor.chpk.com/static-files/8fe996c4-d896-478b-bb6b-6747f1f3a97c,"May 3, 2023 ... In February 2022, Chesapeake Utilities published its inaugural sustainability report, and is actively working ... Chesapeake Utilities CorporationÂ ...",2023-05-03,2023-05-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,CHESAPEAKE UTILITIES CORPORATION REPORTS THIRD ...,,https://investor.chpk.com/static-files/7875901f-f226-4ee4-b702-f161e8b40852,"Nov 3, 2021 ... CHESAPEAKE UTILITIES CORPORATION REPORTS ... â€¢ Completed construction of the Company's first Renewable Natural Gas transportation ... 2023. In JuneÂ ...",2021-11-03,2021-11-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Chesapeake Utilities Corporation,,https://investor.chpk.com/static-files/45658443-7a48-42e7-bff9-c4833c7023d9,"May 4, 2022 ... ... 2023 Pipeline Expansions: Incremental Western ... sustainability report 17. Page 21. Corporate ... See Chesapeake Utilities' Annual Report onÂ ...",2022-05-05,2022-05-05
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Exhibit 99-PR Q4 2022,,https://investor.chpk.com/static-files/7944fe50-2126-4e07-9484-8dff165d4b36,"February 22, 2023. NYSE Symbol: CPK. CHESAPEAKE UTILITIES CORPORATION REPORTS RECORD EARNINGS. FOR FISCAL YEAR 2022. â€¢ Full year 2022 earnings per shareÂ ...",2023-02-22,2023-02-22
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Chesapeake Utilities Corporation,,https://investor.chpk.com/static-files/35aeeb6e-4b0e-46c1-8950-8564e3861bb6,"Nov 4, 2021 ... ... Chesapeake Utilities' Annual Report on Form ... 2023 Beachside Pipeline ... â€¢ Our inaugural Corporate Responsibility and Sustainability ReportÂ ...",2021-11-05,2021-11-05
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Chesapeake Utilities Corporation,,https://investor.chpk.com/static-files/4bef360a-a888-4865-8355-749a1b09b963,"Sep 21, 2021 ... ... Chesapeake Utilities' Annual Report on Form ... Our inaugural Corporate Responsibility and Sustainability Report ... 2023 and beyond. Indian RiverÂ ...",2021-09-22,2021-09-22
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Form 10-Q for Chesapeake Utilities Corp filed 11/02/2023,,https://investor.chpk.com/static-files/b9f33247-f9f4-4837-8989-2d7bb211cf2a,"Nov 2, 2023 ... and other energy-related services. Sustainability Initiatives. In May 2023, we published our most recent annual sustainability report, andÂ ...",2023-11-02,2023-11-02
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Form 8-K for Chesapeake Utilities Corp filed 11/03/2023,,https://investor.chpk.com/static-files/2c8a101a-6de3-4b8d-8c9a-560590f37eec,"Nov 3, 2023 ... ... Sustainability Report recognized with four MerComm ARC (Annual Report Competition) International Awards 18. Page 22. Capital ExpenditureÂ ...",2023-11-03,2023-11-03
Chesapeake Utilities Corp. Sustainability Report 2023 filetype:pdf site:investor.chpk.com,Form 10-Q for Chesapeake Utilities Corp filed 05/02/2022,,https://investor.chpk.com/static-files/ab96c066-2c91-47b9-b1ac-29ee416f21b5,"May 3, 2022 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15 (d) of the SecuritiesÂ ...",2022-05-03,2022-05-03
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cna.com,2023 Strategic Business Resilience Report,,https://www.cna.com/web/wcm/connect/61c01195-e6da-42e1-bc92-d6f69bd078a8/rc-cna-strategic-business-resilience-report-2023.pdf?MOD=AJPERES,CNA's 2023 Strategic Business Resilience Report provides an overview of the current risk environment and provides timely considerations for advancing an.,2023-09-29,2023-09-29
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cna.com,Strategic Business Resilience Report,,https://www.cna.com/web/wcm/connect/96492176-0a06-4722-b22a-258640fc1c00/RC-Business-Resilience-Report-2021.pdf?MOD=AJPERES,"for a Corporate Sustainability Reporting Directive (CSRD), which could take effect in 2023, may require extensive ESG reporting ... Certain CNA FinancialÂ ...",2022-09-16,2022-09-16
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cna.com,ENHANCING FLOOR SAFETY THROUGH SLIP RESISTANCE ...,,https://www.cna.com/web/wcm/myconnect/554c7e19-d4e5-4b93-bcbf-f6f8ed8c83fe/CNA_Risk-Control-Slip-Fall-Study-General-Liability.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=554c7e19-d4e5-4b93-bcbf-f6f8ed8c83fe',"In the following study conducted by CNA Risk Control walkway specialists over a two-year period, hard surface floors in commercial settings were tested, in someÂ ...",2017-10-11,2017-10-11
CalAmp Corp. Sustainability Report 2023 filetype:pdf site:calamp.com,2023 Corporate Social Responsibility Report | CalAmp,1.0,https://www.calamp.com/wp-content/uploads/2023/06/CAL_2023-06_2023-CSR-Report.pdf,"At CalAmp, we take pride in prioritizing people, encompassing our employees, global partners, and the communities we are part of. We remain.",2023-06-26,2023-06-26
CalAmp Corp. Sustainability Report 2023 filetype:pdf site:calamp.com,2023 Annual Report,,https://investor.calamp.com/static-files/4aa022cd-4b5d-4367-9cbc-1443ac950ae2,The complexity that exists within CalAmp's operating environment ... We have audited the internal control over financial reporting of CalAmp Corp. ... Â© 2023 CalAmpÂ ...,2023-05-26,2023-06-12
CalAmp Corp. Sustainability Report 2023 filetype:pdf site:calamp.com,Form DEF 14A for Calamp Corp filed 06/14/2023,,https://investor.calamp.com/static-files/450de677-4e4c-423d-b248-f0fb107f4686,"Jun 21, 2022 ... our corporate social responsibility report entitled â€œ2023 Corporate Sustainability Reportâ€, available on the ESG tab of our website at wwwÂ ...",2023-06-14,2023-06-14
